state,county,stname,ctyname,total,nonhisp_white,nonhisp_black,nonhisp_NA_alaska,nonhisp_hawai_pacific,nonhisp_asian,hisp_white,hisp_black
40,87,Oklahoma,McClain County,40474,31818,351,2607,41,208,2876,57
40,89,Oklahoma,McCurtain County,32832,20133,2604,5072,448,311,1257,65
40,91,Oklahoma,McIntosh County,19596,13257,573,3560,13,104,353,22
40,93,Oklahoma,Major County,7629,6412,48,153,3,55,612,28
40,95,Oklahoma,Marshall County,16931,10944,290,1624,1,63,2633,58
40,97,Oklahoma,Mayes County,41100,26446,268,8854,22,175,1008,33
40,99,Oklahoma,Murray County,14073,9969,232,1826,2,82,767,13
40,101,Oklahoma,Muskogee County,67997,37713,7149,12537,47,430,2987,229
40,103,Oklahoma,Noble County,11131,8923,206,953,8,71,284,8
40,105,Oklahoma,Nowata County,10076,6653,228,1895,3,19,196,13
40,107,Oklahoma,Okfuskee County,11993,7320,843,2534,12,39,289,18
40,109,Oklahoma,Oklahoma County,797434,442316,121580,24586,697,28156,120494,4718
40,111,Oklahoma,Okmulgee County,38465,23853,3064,6415,21,166,1094,89
40,113,Oklahoma,Osage County,46963,29625,5270,6750,13,175,1193,86
40,115,Oklahoma,Ottawa County,31127,20128,325,6011,250,204,1334,43
40,117,Oklahoma,Pawnee County,16376,12447,141,2191,12,79,365,6
40,119,Oklahoma,Payne County,81784,62655,3018,4029,69,3791,3128,157
40,121,Oklahoma,Pittsburg County,43654,30204,1335,6288,34,184,1554,71
40,123,Oklahoma,Pontotoc County,38284,24858,871,7053,13,380,1388,42
40,125,Oklahoma,Pottawatomie County,72592,52180,2147,9152,69,482,2548,103
40,127,Oklahoma,Pushmataha County,11096,7778,122,2033,3,37,308,8
40,129,Oklahoma,Roger Mills County,3583,2988,24,193,2,18,201,2
40,131,Oklahoma,Rogers County,92459,65861,1047,12013,73,1345,3546,151
40,133,Oklahoma,Seminole County,24258,15539,1015,4518,28,93,760,26
40,135,Oklahoma,Sequoyah County,41569,25878,718,8968,17,308,1074,50
40,137,Oklahoma,Stephens County,43143,34320,802,2324,16,282,2873,84
40,139,Oklahoma,Texas County,19983,8683,853,161,48,611,8755,145
40,141,Oklahoma,Tillman County,7250,4194,504,244,3,34,1726,86
40,143,Oklahoma,Tulsa County,651552,398665,67174,39064,909,22829,72956,2923
40,145,Oklahoma,Wagoner County,81289,57579,2935,8045,55,1386,4457,183
40,147,Oklahoma,Washington County,51527,37238,1267,5219,29,1179,2556,109
40,149,Oklahoma,Washita County,10916,9045,111,315,4,50,840,46
40,151,Oklahoma,Woods County,8793,7257,291,223,5,113,551,15
40,153,Oklahoma,Woodward County,20211,15993,373,560,6,171,2359,45
41,1,Oregon,Baker County,16124,14466,102,213,23,148,642,9
41,3,Oregon,Benton County,93053,74272,994,503,230,6455,6245,145
41,5,Oregon,Clackamas County,418187,339296,4264,2753,1060,19899,32372,732
41,7,Oregon,Clatsop County,40224,34232,292,372,106,609,3003,57
41,9,Oregon,Columbia County,52354,45990,341,653,119,546,2398,57
41,11,Oregon,Coos County,64487,54764,295,1589,156,774,3559,105
41,13,Oregon,Crook County,24404,21475,91,317,26,153,1640,21
41,15,Oregon,Curry County,22925,19651,105,463,35,183,1402,20
41,17,Oregon,Deschutes County,197692,171681,920,1431,232,2367,14354,202
41,19,Oregon,Douglas County,110980,97083,508,1952,165,1147,5663,92
41,21,Oregon,Gilliam County,1912,1672,5,28,10,16,116,0
41,23,Oregon,Grant County,7199,6570,18,98,8,47,219,2
41,25,Oregon,Harney County,7393,6389,71,282,1,43,311,6
41,27,Oregon,Hood River County,23382,14724,106,180,38,377,7095,80
41,29,Oregon,Jackson County,220944,177023,1745,2100,646,3246,25900,413
41,31,Oregon,Jefferson County,24658,14963,205,3727,38,189,3747,97
41,33,Oregon,Josephine County,87487,75721,427,1102,185,846,5533,109
41,35,Oregon,Klamath County,68238,52626,496,2532,102,710,7721,139
41,37,Oregon,Lake County,7869,6613,52,166,11,87,564,6
41,39,Oregon,Lane County,382067,310592,4151,4159,888,11715,29605,675
41,41,Oregon,Lincoln County,49962,40958,367,1582,95,608,3809,100
41,43,Oregon,Linn County,129749,109436,775,1537,234,1505,10538,264
41,45,Oregon,Malheur County,30571,18382,398,258,16,416,9727,115
41,47,Oregon,Marion County,347818,225059,3983,3606,3318,7797,83217,1504
41,49,Oregon,Morrow County,11603,6724,73,136,30,49,4055,57
41,51,Oregon,Multnomah County,812855,561636,45517,5850,5188,64464,80883,3346
41,53,Oregon,Polk County,86085,66573,808,1436,368,1659,10778,158
41,55,Oregon,Sherman County,1780,1561,6,35,1,12,102,2
41,57,Oregon,Tillamook County,27036,22703,158,291,87,261,2536,42
41,59,Oregon,Umatilla County,77950,50769,736,2453,135,754,19679,222
41,61,Oregon,Union County,26835,23673,194,273,355,318,1164,28
41,63,Oregon,Wallowa County,7208,6675,27,53,9,34,215,6
41,65,Oregon,Wasco County,26682,19635,155,731,178,288,4636,60
41,67,Oregon,Washington County,601592,388497,13217,2856,2764,68970,90552,1977
41,69,Oregon,Wheeler County,1332,1159,3,24,3,14,65,0
41,71,Oregon,Yamhill County,107100,82241,1005,1416,214,1991,15607,282
42,1,Pennsylvania,Adams County,103009,91400,1692,196,27,829,6572,393
42,3,Pennsylvania,Allegheny County,1216045,949804,160336,1419,299,50740,21365,3058
42,5,Pennsylvania,Armstrong County,64735,62771,559,77,7,178,421,30
42,7,Pennsylvania,Beaver County,163929,146026,10366,213,44,944,2305,212
42,9,Pennsylvania,Bedford County,47888,46292,292,68,5,191,467,29
42,11,Pennsylvania,Berks County,421164,296090,18057,486,106,6051,69905,12946
42,13,Pennsylvania,Blair County,121829,115153,2307,156,27,822,1279,155
42,15,Pennsylvania,Bradford County,60323,57714,398,136,10,383,752,90
42,17,Pennsylvania,Bucks County,628270,523580,25633,726,201,32597,29989,2548
42,19,Pennsylvania,Butler County,187853,177435,2383,208,58,2714,2577,175
42,21,Pennsylvania,Cambria County,130192,120506,4593,128,61,649,1754,250
42,23,Pennsylvania,Cameron County,4447,4238,48,15,0,18,53,1
42,25,Pennsylvania,Carbon County,64182,58399,1184,141,36,372,2806,306
42,27,Pennsylvania,Centre County,162385,138712,5808,149,105,10326,3978,361
42,29,Pennsylvania,Chester County,524989,413550,29791,614,170,31826,34088,2939
42,31,Pennsylvania,Clarion County,38438,36835,457,63,5,261,317,33
42,33,Pennsylvania,Clearfield County,79255,73537,2031,94,13,464,1843,379
42,35,Pennsylvania,Clinton County,38632,36657,599,55,21,280,515,44
42,37,Pennsylvania,Columbia County,64964,60409,1116,84,16,718,1518,194
42,39,Pennsylvania,Crawford County,84629,80099,1618,172,17,530,992,69
42,41,Pennsylvania,Cumberland County,253370,214319,10671,355,96,11929,8696,1206
42,43,Pennsylvania,Dauphin County,278299,179425,48405,509,95,14528,19468,5058
42,45,Pennsylvania,Delaware County,566747,371892,124408,756,164,35086,16238,4441
42,47,Pennsylvania,Elk County,29910,29067,142,56,6,127,218,10
42,49,Pennsylvania,Erie County,269728,226584,19661,468,103,5121,9230,1432
42,51,Pennsylvania,Fayette County,129274,118440,6032,202,235,492,1252,171
42,53,Pennsylvania,Forest County,7247,5188,1491,20,1,13,418,35
42,55,Pennsylvania,Franklin County,155027,135580,5350,287,40,1563,7461,1102
42,57,Pennsylvania,Fulton County,14530,13920,176,39,1,36,155,8
42,59,Pennsylvania,Greene County,36233,33751,1292,71,7,121,433,51
42,61,Pennsylvania,Huntingdon County,45144,40721,2615,53,4,336,720,78
42,63,Pennsylvania,Indiana County,84073,78820,2241,90,9,904,852,123
42,65,Pennsylvania,Jefferson County,43425,42154,213,85,6,127,331,25
42,67,Pennsylvania,Juniata County,24763,23214,149,33,0,106,831,70
42,69,Pennsylvania,Lackawanna County,209674,175627,6589,261,53,6367,14011,2138
42,71,Pennsylvania,Lancaster County,545724,443541,19737,685,173,13346,45711,8600
42,73,Pennsylvania,Lawrence County,85512,78364,3577,95,16,384,1054,148
42,75,Pennsylvania,Lebanon County,141793,114867,2922,180,65,2033,16444,2377
42,77,Pennsylvania,Lehigh County,369318,230879,21643,528,107,13277,73563,14993
42,79,Pennsylvania,Luzerne County,317417,251652,13434,357,74,4147,31687,7569
42,81,Pennsylvania,Lycoming County,113299,102341,5170,248,25,743,1864,283
42,83,Pennsylvania,McKean County,40625,37950,967,109,2,240,755,59
42,85,Pennsylvania,Mercer County,109424,98515,6247,179,26,781,1370,161
42,87,Pennsylvania,Mifflin County,46138,44131,369,70,11,300,632,68
42,89,Pennsylvania,Monroe County,170271,109874,23278,412,94,4235,21914,4632
42,91,Pennsylvania,Montgomery County,830915,623390,78414,884,307,66584,35960,4590
42,93,Pennsylvania,Montour County,18230,16544,304,28,6,619,451,32
42,95,Pennsylvania,Northampton County,305285,230131,17229,374,104,8992,34977,4723
42,97,Pennsylvania,Northumberland County,90843,83340,2354,140,12,395,2769,397
